id,category_id,supplier_id,name,sku,price,cost,description,attributes,is_active
877,7,89,Eco Toys Your,TGX-42-00877,14.43,7.76,High quality eco toys your from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 114}",True
878,6,52,Classic Books Someone,BXY-42-00878,76.28,56.13,High quality classic books someone from Penguin.,"{""brand"": ""Penguin"", ""weight_g"": 912}",True
879,16,142,Ultra Apparel Me,FXY-42-00879,104.16,66.52,High quality ultra apparel me from ActiveFit.,"{""brand"": ""ActiveFit"", ""color"": ""Green"", ""size"": ""XL"", ""material"": ""Wood""}",True
880,5,15,Ultra Beauty Firm,BPC-42-00880,143.86,97.46,High quality ultra beauty firm from SilkSkin.,"{""brand"": ""SilkSkin"", ""weight_g"": 754}",True
881,17,9,Eco Apparel Act,FSX-42-00881,155.8,75.22,High quality eco apparel act from ActiveFit.,"{""brand"": ""ActiveFit"", ""color"": ""Green"", ""size"": ""XL"", ""material"": ""Cotton""}",True
882,14,108,Deluxe Electronics Space,SHD-42-00882,593.14,338.13,High quality deluxe electronics space from Quant.,"{""brand"": ""Quant"", ""color"": ""Gray"", ""weight_kg"": 4.98, ""warranty_years"": 2}",True
883,8,69,Eco Automotive Law,AXY-42-00883,231.18,162.39,High quality eco automotive law from DriveClean.,"{""brand"": ""DriveClean"", ""weight_g"": 1414}",True
884,27,112,Deluxe Toys Success,AFD-42-00884,31.83,20.6,High quality deluxe toys success from PlayTime.,"{""brand"": ""PlayTime"", ""weight_g"": 1485}",True
885,24,95,Deluxe Beauty Final,MCX-42-00885,93.61,43.63,High quality deluxe beauty final from SilkSkin.,"{""brand"": ""SilkSkin"", ""weight_g"": 519}",True
886,4,71,Ultra Sports Picture,SOX-42-00886,203.64,100.98,High quality ultra sports picture from TrailBlaze.,"{""brand"": ""TrailBlaze"", ""material"": ""Wood"", ""weight_kg"": 0.93}",True
887,7,24,Smart Toys During,TGX-42-00887,105.08,56.02,High quality smart toys during from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 1483}",True
888,21,78,Premium Sports Style,FGX-42-00888,114.78,63.03,High quality premium sports style from AquaFlow.,"{""brand"": ""AquaFlow"", ""material"": ""Cotton"", ""weight_kg"": 7.96}",True
889,9,86,Pro Grocery Account,GGF-42-00889,15.47,8.09,High quality pro grocery account from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": false, ""expiration_days"": 34}",True
890,6,14,Classic Books Official,BXY-42-00890,8.04,5.07,High quality classic books official from Harper.,"{""brand"": ""Harper"", ""weight_g"": 634}",True
891,16,76,Ultra Apparel Hour,FXY-42-00891,182.61,79.48,High quality ultra apparel hour from ActiveFit.,"{""brand"": ""ActiveFit"", ""color"": ""Yellow"", ""size"": ""M"", ""material"": ""Plastic""}",True
892,10,18,Smart Office Products Current,OPX-42-00892,10.59,4.29,High quality smart office products current from OfficePro.,"{""brand"": ""OfficePro"", ""weight_g"": 728}",True
893,12,139,Smart Electronics Its,LCX-42-00893,1623.87,1071.8,High quality smart electronics its from LinkSys.,"{""brand"": ""LinkSys"", ""color"": ""Navy"", ""weight_kg"": 3.04, ""warranty_years"": 3}",True
894,7,169,Ultra Toys Us,TGX-42-00894,52.25,37.12,High quality ultra toys us from PlayTime.,"{""brand"": ""PlayTime"", ""weight_g"": 134}",True
895,19,146,Pro Home Option,FXY-42-00895,656.67,307.01,High quality pro home option from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Polyester"", ""weight_kg"": 23.57}",True
896,20,61,Deluxe Home Leave,BBX-42-00896,251.66,142.43,High quality deluxe home leave from DecoHome.,"{""brand"": ""DecoHome"", ""material"": ""Wool"", ""weight_kg"": 1.57}",True
897,7,112,Deluxe Toys Indicate,TGX-42-00897,70.55,34.46,High quality deluxe toys indicate from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 799}",True
898,15,165,Premium Apparel Enjoy,FXY-42-00898,146.29,105.15,High quality premium apparel enjoy from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Green"", ""size"": ""XL"", ""material"": ""Cotton""}",True
899,6,185,Classic Books Common,BXY-42-00899,27.74,20.49,High quality classic books common from Penguin.,"{""brand"": ""Penguin"", ""weight_g"": 1209}",True
900,2,177,Pro Apparel Senior,AXY-42-00900,46.14,31.61,High quality pro apparel senior from UrbanStyle.,"{""brand"": ""UrbanStyle"", ""color"": ""Pink"", ""size"": ""XS"", ""material"": ""Wool""}",True
901,15,122,Pro Apparel Since,FXY-42-00901,82.99,55.83,High quality pro apparel since from UrbanStyle.,"{""brand"": ""UrbanStyle"", ""color"": ""Red"", ""size"": ""S"", ""material"": ""Wool""}",True
902,1,84,Premium Electronics Race,EXY-42-00902,1152.36,699.76,High quality premium electronics race from LinkSys.,"{""brand"": ""LinkSys"", ""color"": ""Yellow"", ""weight_kg"": 4.08, ""warranty_years"": 3}",True
903,10,94,Premium Office Products In,OPX-42-00903,30.34,14.99,High quality premium office products in from OfficePro.,"{""brand"": ""OfficePro"", ""weight_g"": 508}",True
904,2,142,Ultra Apparel Them,AXY-42-00904,55.26,22.86,High quality ultra apparel them from ActiveFit.,"{""brand"": ""ActiveFit"", ""color"": ""Silver"", ""size"": ""M"", ""material"": ""Cotton""}",True
905,21,78,Premium Sports Human,FGX-42-00905,494.82,234.29,High quality premium sports human from PeakGear.,"{""brand"": ""PeakGear"", ""material"": ""Plastic"", ""weight_kg"": 16.0}",True
906,12,93,Smart Electronics Discussion,LCX-42-00906,184.83,119.57,High quality smart electronics discussion from Volt.,"{""brand"": ""Volt"", ""color"": ""Silver"", ""weight_kg"": 3.33, ""warranty_years"": 3}",True
907,11,8,Classic Electronics Everyone,SXY-42-00907,1259.39,508.34,High quality classic electronics everyone from Sonyx.,"{""brand"": ""Sonyx"", ""color"": ""Red"", ""weight_kg"": 1.5, ""warranty_years"": 1}",True
908,18,147,Deluxe Home Base,KAX-42-00908,783.33,526.68,High quality deluxe home base from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Wood"", ""weight_kg"": 23.67}",True
909,9,191,Deluxe Grocery Knowledge,GGF-42-00909,32.45,19.24,High quality deluxe grocery knowledge from SweetTreats.,"{""brand"": ""SweetTreats"", ""organic"": true, ""expiration_days"": 176}",True
910,9,43,Deluxe Grocery Process,GGF-42-00910,29.92,20.43,High quality deluxe grocery process from SweetTreats.,"{""brand"": ""SweetTreats"", ""organic"": true, ""expiration_days"": 238}",True
911,8,145,Premium Automotive Education,AXY-42-00911,113.75,81.42,High quality premium automotive education from TireSafe.,"{""brand"": ""TireSafe"", ""weight_g"": 421}",True
912,15,49,Smart Apparel Nation,FXY-42-00912,164.96,76.15,High quality smart apparel nation from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Silver"", ""size"": ""XXL"", ""material"": ""Metal""}",True
913,1,92,Pro Electronics South,EXY-42-00913,342.58,158.34,High quality pro electronics south from AudioMax.,"{""brand"": ""AudioMax"", ""color"": ""Navy"", ""weight_kg"": 1.58, ""warranty_years"": 2}",True
914,3,82,Pro Home Such,HKX-42-00914,207.52,149.04,High quality pro home such from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Wool"", ""weight_kg"": 18.31}",True
915,26,21,Premium Toys Where,BGX-42-00915,76.36,40.64,High quality premium toys where from PlayTime.,"{""brand"": ""PlayTime"", ""weight_g"": 77}",True
916,25,199,Ultra Beauty Position,SCX-42-00916,98.45,40.89,High quality ultra beauty position from GlowUp.,"{""brand"": ""GlowUp"", ""weight_g"": 598}",True
917,5,140,Premium Beauty Surface,BPC-42-00917,91.95,62.28,High quality premium beauty surface from GlowUp.,"{""brand"": ""GlowUp"", ""weight_g"": 1160}",True
918,24,199,Ultra Beauty Rule,MCX-42-00918,54.07,35.02,High quality ultra beauty rule from SilkSkin.,"{""brand"": ""SilkSkin"", ""weight_g"": 1033}",True
919,25,127,Classic Beauty Reveal,SCX-42-00919,134.4,92.12,High quality classic beauty reveal from HerbEssentials.,"{""brand"": ""HerbEssentials"", ""weight_g"": 1030}",True
920,5,47,Eco Beauty Expert,BPC-42-00920,13.1,8.41,High quality eco beauty expert from GlowUp.,"{""brand"": ""GlowUp"", ""weight_g"": 93}",True
921,27,21,Smart Toys Feel,AFD-42-00921,21.31,10.74,High quality smart toys feel from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 340}",True
922,1,174,Pro Electronics Range,EXY-42-00922,464.14,222.48,High quality pro electronics range from Sonyx.,"{""brand"": ""Sonyx"", ""color"": ""Blue"", ""weight_kg"": 5.28, ""warranty_years"": 2}",True
923,30,197,Deluxe Grocery Situation,SSX-42-00923,20.47,14.52,High quality deluxe grocery situation from OrganicWay.,"{""brand"": ""OrganicWay"", ""organic"": false, ""expiration_days"": 96}",True
924,4,78,Classic Sports Night,SOX-42-00924,55.36,40.66,High quality classic sports night from PeakGear.,"{""brand"": ""PeakGear"", ""material"": ""Plastic"", ""weight_kg"": 3.4}",True
925,30,10,Ultra Grocery Table,SSX-42-00925,44.99,27.51,High quality ultra grocery table from SweetTreats.,"{""brand"": ""SweetTreats"", ""organic"": false, ""expiration_days"": 317}",True
926,6,133,Classic Books Exist,BXY-42-00926,18.82,11.92,High quality classic books exist from Springer.,"{""brand"": ""Springer"", ""weight_g"": 637}",True
927,12,174,Eco Electronics Itself,LCX-42-00927,225.77,162.71,High quality eco electronics itself from Volt.,"{""brand"": ""Volt"", ""color"": ""Red"", ""weight_kg"": 6.5, ""warranty_years"": 1}",True
928,26,21,Deluxe Toys Cup,BGX-42-00928,104.79,77.79,High quality deluxe toys cup from BrickBuilder.,"{""brand"": ""BrickBuilder"", ""weight_g"": 705}",True
929,5,80,Pro Beauty Tonight,BPC-42-00929,69.77,47.37,High quality pro beauty tonight from GlowUp.,"{""brand"": ""GlowUp"", ""weight_g"": 281}",True
930,19,82,Premium Home Authority,FXY-42-00930,768.27,382.19,High quality premium home authority from CozyLiving.,"{""brand"": ""CozyLiving"", ""material"": ""Wool"", ""weight_kg"": 4.96}",True
931,13,93,Eco Electronics Court,AHX-42-00931,652.25,357.66,High quality eco electronics court from Quant.,"{""brand"": ""Quant"", ""color"": ""Navy"", ""weight_kg"": 6.37, ""warranty_years"": 3}",True
932,5,189,Pro Beauty Century,BPC-42-00932,141.88,102.52,High quality pro beauty century from LuxeHair.,"{""brand"": ""LuxeHair"", ""weight_g"": 1175}",True
933,16,142,Deluxe Apparel Figure,FXY-42-00933,111.42,65.33,High quality deluxe apparel figure from Vogue.,"{""brand"": ""Vogue"", ""color"": ""Green"", ""size"": ""XS"", ""material"": ""Wood""}",True
934,17,153,Ultra Apparel Bring,FSX-42-00934,157.55,107.76,High quality ultra apparel bring from ThreadWear.,"{""brand"": ""ThreadWear"", ""color"": ""Gray"", ""size"": ""M"", ""material"": ""Cotton""}",True
935,7,21,Ultra Toys Public,TGX-42-00935,49.86,28.21,High quality ultra toys public from PlayTime.,"{""brand"": ""PlayTime"", ""weight_g"": 172}",True
936,30,86,Deluxe Grocery Lose,SSX-42-00936,19.32,13.47,High quality deluxe grocery lose from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": false, ""expiration_days"": 245}",True
937,5,199,Pro Beauty Prepare,BPC-42-00937,128.73,95.28,High quality pro beauty prepare from SilkSkin.,"{""brand"": ""SilkSkin"", ""weight_g"": 481}",True
938,27,70,Eco Toys Local,AFD-42-00938,16.15,7.24,High quality eco toys local from BrickBuilder.,"{""brand"": ""BrickBuilder"", ""weight_g"": 823}",True
939,24,7,Premium Beauty Expert,MCX-42-00939,105.94,58.12,High quality premium beauty expert from GlowUp.,"{""brand"": ""GlowUp"", ""weight_g"": 1407}",True
940,19,16,Ultra Home School,FXY-42-00940,389.31,236.65,High quality ultra home school from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Wool"", ""weight_kg"": 9.45}",True
941,3,48,Deluxe Home Prevent,HKX-42-00941,75.5,45.24,High quality deluxe home prevent from ChefChoice.,"{""brand"": ""ChefChoice"", ""material"": ""Wool"", ""weight_kg"": 19.25}",True
942,16,193,Classic Apparel Million,FXY-42-00942,36.62,21.41,High quality classic apparel million from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Green"", ""size"": ""XXL"", ""material"": ""Plastic""}",True
943,15,165,Ultra Apparel Cup,FXY-42-00943,142.1,71.1,High quality ultra apparel cup from ThreadWear.,"{""brand"": ""ThreadWear"", ""color"": ""Black"", ""size"": ""XL"", ""material"": ""Wool""}",True
944,17,49,Eco Apparel Full,FSX-42-00944,12.06,8.34,High quality eco apparel full from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Pink"", ""size"": ""XXL"", ""material"": ""Metal""}",True
945,30,171,Pro Grocery After,SSX-42-00945,26.09,16.91,High quality pro grocery after from TastyBites.,"{""brand"": ""TastyBites"", ""organic"": false, ""expiration_days"": 57}",True
946,17,111,Ultra Apparel Civil,FSX-42-00946,195.81,86.9,High quality ultra apparel civil from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Navy"", ""size"": ""XS"", ""material"": ""Leather""}",True
947,13,84,Smart Electronics Appear,AHX-42-00947,1648.56,1222.56,High quality smart electronics appear from TechCo.,"{""brand"": ""TechCo"", ""color"": ""Yellow"", ""weight_kg"": 3.87, ""warranty_years"": 5}",True
948,27,112,Eco Toys Nor,AFD-42-00948,28.13,19.16,High quality eco toys nor from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 448}",True
949,9,13,Deluxe Grocery Age,GGF-42-00949,7.01,3.69,High quality deluxe grocery age from NatureDrop.,"{""brand"": ""NatureDrop"", ""organic"": true, ""expiration_days"": 132}",True
950,10,64,Smart Office Products Cultural,OPX-42-00950,54.62,23.1,High quality smart office products cultural from PaperMate.,"{""brand"": ""PaperMate"", ""weight_g"": 683}",True
951,7,154,Ultra Toys Blue,TGX-42-00951,32.19,23.34,High quality ultra toys blue from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 224}",True
952,19,124,Pro Home Father,FXY-42-00952,50.23,37.44,High quality pro home father from KitchenAid.,"{""brand"": ""KitchenAid"", ""material"": ""Cotton"", ""weight_kg"": 8.21}",True
953,10,5,Pro Office Products Exist,OPX-42-00953,98.07,65.03,High quality pro office products exist from OfficePro.,"{""brand"": ""OfficePro"", ""weight_g"": 694}",True
954,25,80,Eco Beauty Car,SCX-42-00954,110.22,81.66,High quality eco beauty car from GlowUp.,"{""brand"": ""GlowUp"", ""weight_g"": 728}",True
955,14,174,Deluxe Electronics Senior,SHD-42-00955,1488.07,647.83,High quality deluxe electronics senior from Sonyx.,"{""brand"": ""Sonyx"", ""color"": ""Black"", ""weight_kg"": 4.74, ""warranty_years"": 5}",True
956,16,153,Ultra Apparel Left,FXY-42-00956,175.07,72.32,High quality ultra apparel left from Vogue.,"{""brand"": ""Vogue"", ""color"": ""Yellow"", ""size"": ""XS"", ""material"": ""Polyester""}",True
957,23,78,Eco Sports Short,CBX-42-00957,442.78,302.25,High quality eco sports short from TrailBlaze.,"{""brand"": ""TrailBlaze"", ""material"": ""Wool"", ""weight_kg"": 24.84}",True
958,17,122,Smart Apparel Across,FSX-42-00958,198.53,121.71,High quality smart apparel across from ActiveFit.,"{""brand"": ""ActiveFit"", ""color"": ""Yellow"", ""size"": ""S"", ""material"": ""Plastic""}",True
959,10,131,Premium Office Products Early,OPX-42-00959,62.72,45.73,High quality premium office products early from DeskWork.,"{""brand"": ""DeskWork"", ""weight_g"": 539}",True
960,7,169,Smart Toys Believe,TGX-42-00960,76.76,56.44,High quality smart toys believe from KidZone.,"{""brand"": ""KidZone"", ""weight_g"": 249}",True
961,26,21,Smart Toys City,BGX-42-00961,25.69,18.1,High quality smart toys city from PlayTime.,"{""brand"": ""PlayTime"", ""weight_g"": 1071}",True
962,4,119,Ultra Sports Administration,SOX-42-00962,160.29,116.52,High quality ultra sports administration from PeakGear.,"{""brand"": ""PeakGear"", ""material"": ""Metal"", ""weight_kg"": 14.62}",True
963,12,56,Pro Electronics Minute,LCX-42-00963,160.85,104.35,High quality pro electronics minute from Volt.,"{""brand"": ""Volt"", ""color"": ""Yellow"", ""weight_kg"": 7.83, ""warranty_years"": 5}",True
964,21,71,Pro Sports Director,FGX-42-00964,470.22,348.0,High quality pro sports director from PeakGear.,"{""brand"": ""PeakGear"", ""material"": ""Plastic"", ""weight_kg"": 21.55}",True
965,13,107,Ultra Electronics Guess,AHX-42-00965,1716.86,1237.85,High quality ultra electronics guess from Quant.,"{""brand"": ""Quant"", ""color"": ""Blue"", ""weight_kg"": 4.15, ""warranty_years"": 3}",True
966,12,56,Classic Electronics Kitchen,LCX-42-00966,1370.76,791.04,High quality classic electronics kitchen from AudioMax.,"{""brand"": ""AudioMax"", ""color"": ""Black"", ""weight_kg"": 5.0, ""warranty_years"": 1}",True
967,24,189,Premium Beauty Forget,MCX-42-00967,40.5,27.84,High quality premium beauty forget from SilkSkin.,"{""brand"": ""SilkSkin"", ""weight_g"": 265}",True
968,10,132,Premium Office Products Stock,OPX-42-00968,16.66,8.99,High quality premium office products stock from OfficePro.,"{""brand"": ""OfficePro"", ""weight_g"": 845}",True
969,28,168,Pro Automotive Successful,CCX-42-00969,202.4,105.68,High quality pro automotive successful from TireSafe.,"{""brand"": ""TireSafe"", ""weight_g"": 273}",True
970,3,29,Pro Home Moment,HKX-42-00970,589.45,425.06,High quality pro home moment from ChefChoice.,"{""brand"": ""ChefChoice"", ""material"": ""Leather"", ""weight_kg"": 10.34}",True
971,3,61,Ultra Home Hot,HKX-42-00971,283.8,173.55,High quality ultra home hot from ChefChoice.,"{""brand"": ""ChefChoice"", ""material"": ""Polyester"", ""weight_kg"": 7.32}",True
972,2,142,Eco Apparel Major,AXY-42-00972,39.59,22.35,High quality eco apparel major from Vogue.,"{""brand"": ""Vogue"", ""color"": ""Blue"", ""size"": ""XL"", ""material"": ""Cotton""}",True
973,20,194,Classic Home Same,BBX-42-00973,313.52,228.17,High quality classic home same from ChefChoice.,"{""brand"": ""ChefChoice"", ""material"": ""Glass"", ""weight_kg"": 5.73}",True
974,7,21,Classic Toys Strong,TGX-42-00974,114.79,73.38,High quality classic toys strong from BoardFun.,"{""brand"": ""BoardFun"", ""weight_g"": 1351}",True
975,6,22,Premium Books Almost,BXY-42-00975,18.21,9.03,High quality premium books almost from OReilly.,"{""brand"": ""OReilly"", ""weight_g"": 974}",True
976,28,145,Classic Automotive Give,CCX-42-00976,159.81,101.38,High quality classic automotive give from DriveClean.,"{""brand"": ""DriveClean"", ""weight_g"": 160}",True
977,3,82,Ultra Home Be,HKX-42-00977,283.49,188.13,High quality ultra home be from DecoHome.,"{""brand"": ""DecoHome"", ""material"": ""Plastic"", ""weight_kg"": 23.58}",True
978,16,120,Eco Apparel Threat,FXY-42-00978,111.75,75.36,High quality eco apparel threat from DenimCo.,"{""brand"": ""DenimCo"", ""color"": ""Blue"", ""size"": ""XXL"", ""material"": ""Wood""}",True
